no.,receiving_date,location,harvesting_date,mass_g,volume_ml,yield_of_juice_ml,polyphenols_content_mg,polyphenols_concentration_mggae/ml,length,width,location_ElJahliye,location_Hasbaya,location_Rachiine,day_time_diff,n_days,maturity,humidity,solar_radiation,air_temperature,degree_brix,ta_av,mi,Cluster,polyphenols_category,mean_R,mean_G,mean_B,mean_intensity,variance_intensity,skewness_intensity,kurtosis_intensity,median_intensity,mode_intensity,mean_a,mean_b,mean_L,mean_intensity_lab,variance_intensity_lab,skewness_intensity_lab,kurtosis_intensity_lab,median_intensity_lab,mode_intensity_lab
51.0,2023-09-11,Rachiine,2023-09-11,225.87,220.0,84.0,222.8453608,2.65292096,67.065,74.62,False,False,True,0.2962962962962963,0,False,61.03,264.0,25.61,11.0,1.824,6.03070175438596,0,moderate,163.3662,118.96764,122.15082,0.0,741.4144182982667,22890.696995273378,1619562.804796563,126.0,128.0,163.3662,118.96764,122.15082,0.0,741.4144182982667,22890.696995273378,1619562.804796563,126.0,128.0
52.0,2023-09-11,Rachiine,2023-09-11,296.79,280.0,97.0,324.0,3.34020619,74.31,79.65,False,False,True,0.2962962962962963,0,False,61.03,264.0,25.61,13.6,2.848,4.7752808988764,0,moderate,167.77394,118.84182,123.00292,0.0,826.0209816730667,27089.963717983912,2038801.0754601855,126.0,128.0,167.77394,118.84182,123.00292,0.0,826.0209816730667,27089.963717983912,2038801.0754601855,126.0,128.0
53.0,2023-09-11,Rachiine,2023-09-11,267.51,250.0,90.0,402.9896907,4.47766323,69.155,78.31,False,False,True,0.2962962962962963,0,False,61.03,264.0,25.61,13.4,3.552,3.77252252252252,0,high,154.67404,115.30696,123.15762,0.0,771.1627782772891,29611.18548368802,2384557.543665269,125.0,126.0,154.67404,115.30696,123.15762,0.0,771.1627782772891,29611.18548368802,2384557.543665269,125.0,126.0
54.0,2023-09-11,Rachiine,2023-09-11,211.39,200.0,668.0,332.0549828,4.88316151,65.655,71.48,False,False,True,0.2962962962962963,0,False,61.03,264.0,25.61,13.2,3.52,3.75,0,moderate,171.00486,123.46196,121.0187,0.0,1000.7256433699553,23665.367400761796,2564069.6719449204,128.0,128.0,171.00486,123.46196,121.0187,0.0,1000.7256433699553,23665.367400761796,2564069.6719449204,128.0,128.0
55.0,2023-09-11,Rachiine,2023-09-11,259.22,250.0,103.0,339.4398625,3.29553265,73.165,75.46,False,False,True,0.2962962962962963,0,False,61.03,264.0,25.61,10.6,2.016,5.25793650793651,0,moderate,166.0922,123.19,115.1692,0.0,824.9787731155556,24246.13776336566,2134757.3698453847,126.0,128.0,166.0922,123.19,115.1692,0.0,824.9787731155556,24246.13776336566,2134757.3698453847,126.0,128.0
56.0,2023-09-13,Hasbaya,2023-09-12,151.08,150.0,53.0,167.5601375,3.16151203,53.15,65.22,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,14.9,1.92,7.76041666666667,2,low,166.90028,121.68216,121.23494,0.0,796.0957677706222,25371.371429495026,1794601.0698770382,126.0,128.0,166.90028,121.68216,121.23494,0.0,796.0957677706222,25371.371429495026,1794601.0698770382,126.0,128.0
57.0,2023-09-13,Hasbaya,2023-09-12,174.02,170.0,66.0,249.0309278,3.77319588,56.73,71.68,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,13.2,1.952,6.76229508196721,2,moderate,161.03284,117.921,124.80544,0.0,779.1898637646224,24696.55397321988,1823968.2135119464,126.0,126.0,161.03284,117.921,124.80544,0.0,779.1898637646224,24696.55397321988,1823968.2135119464,126.0,126.0
58.0,2023-09-13,Hasbaya,2023-09-12,170.03,160.0,68.0,225.7319588,3.31958763,54.555,66.21,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,12.8,1.76,7.27272727272727,2,moderate,162.10322,117.5997,119.12046,0.0,764.3346205972891,25605.255151415633,2009245.5393001742,125.0,125.0,162.10322,117.5997,119.12046,0.0,764.3346205972891,25605.255151415633,2009245.5393001742,125.0,125.0
59.0,2023-09-13,Hasbaya,2023-09-12,207.87,200.0,67.0,302.9965636,4.52233677,52.335,66.34,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,12.4,2.112,5.87121212121212,2,moderate,148.278,120.64854,114.8542,0.0,650.5752916724889,24039.76412218963,1848954.3232380038,122.0,126.0,148.278,120.64854,114.8542,0.0,650.5752916724889,24039.76412218963,1848954.3232380038,122.0,126.0
60.0,2023-09-13,Hasbaya,2023-09-12,205.79,200.0,74.0,334.9072165,4.5257732,59.045,69.93,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,9.2,1.408,6.53409090909091,2,moderate,165.6316,123.44546,115.51432,0.0,944.7859477439555,27045.705954241468,2743871.7556336527,125.0,125.0,165.6316,123.44546,115.51432,0.0,944.7859477439555,27045.705954241468,2743871.7556336527,125.0,125.0
61.0,2023-09-13,Hasbaya,2023-09-12,131.08,130.0,42.0,151.8350515,3.61512027,49.03,62.73,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,10.4,1.92,5.41666666666667,2,low,157.49192,122.95264,118.07852,0.0,902.7306608126225,30347.769151078293,2753943.8603434116,126.0,128.0,157.49192,122.95264,118.07852,0.0,902.7306608126225,30347.769151078293,2753943.8603434116,126.0,128.0
62.0,2023-09-13,Hasbaya,2023-09-12,241.47,220.0,96.0,237.5257732,2.4742268,60.545,80.77,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,13.2,1.952,6.76229508196721,2,moderate,163.74378,120.85906,115.57546,0.0,687.6324210122223,21790.566654581104,1592967.212777317,125.0,128.0,163.74378,120.85906,115.57546,0.0,687.6324210122223,21790.566654581104,1592967.212777317,125.0,128.0
63.0,2023-09-13,Hasbaya,2023-09-12,172.79,160.0,67.0,162.0893471,2.41924399,56.3,65.98,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,12.2,2.112,5.77651515151515,2,low,155.94332,120.41688,117.18222,0.0,619.4807156159555,20242.42112614237,1443446.9141687073,125.0,127.0,155.94332,120.41688,117.18222,0.0,619.4807156159555,20242.42112614237,1443446.9141687073,125.0,127.0
64.0,2023-09-13,Hasbaya,2023-09-12,153.07,140.0,59.0,167.6735395,2.8419244,54.33,68.48,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,10.0,1.472,6.79347826086957,2,low,156.05702,127.42278,113.82084,0.0,1130.2696506211555,29921.409737675425,4135032.857494266,126.0,128.0,156.05702,127.42278,113.82084,0.0,1130.2696506211555,29921.409737675425,4135032.857494266,126.0,128.0
65.0,2023-09-13,Hasbaya,2023-09-12,236.55,230.0,92.0,238.3780069,2.59106529,60.77,79.96,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,8.6,1.504,5.71808510638298,2,moderate,154.56228,122.81754,115.47054,0.0,1016.6806319856,36901.9758138725,3845570.1252718773,125.0,125.0,154.56228,122.81754,115.47054,0.0,1016.6806319856,36901.9758138725,3845570.1252718773,125.0,125.0
66.0,2023-09-13,Hasbaya,2023-09-12,179.06,160.0,63.0,195.7113402,3.10652921,55.42,69.41,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,10.2,1.664,6.12980769230769,2,low,162.91034,124.37572,123.3291,0.0,574.3974375749333,9281.970420821008,869145.8517321227,128.0,126.0,162.91034,124.37572,123.3291,0.0,574.3974375749333,9281.970420821008,869145.8517321227,128.0,126.0
67.0,2023-09-13,Hasbaya,2023-09-12,174.8,160.0,68.0,150.0206186,2.20618557,53.655,66.6,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,10.0,1.632,6.12745098039216,2,low,159.0884,120.31328,117.99554,0.0,682.5393995857335,22920.930774701992,1798559.3457114268,126.0,128.0,159.0884,120.31328,117.99554,0.0,682.5393995857335,22920.930774701992,1798559.3457114268,126.0,128.0
68.0,2023-09-13,Hasbaya,2023-09-12,294.53,280.0,102.0,199.7938144,1.95876289,65.16,89.35,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,13.2,1.984,6.65322580645161,2,low,155.0282,121.4942,126.23936,0.0,694.2197513002666,9393.548750664484,1301685.843477556,126.0,126.0,155.0282,121.4942,126.23936,0.0,694.2197513002666,9393.548750664484,1301685.843477556,126.0,126.0
69.0,2023-09-13,Hasbaya,2023-09-12,189.72,180.0,78.0,205.0515464,2.62886598,56.555,68.82,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,12.0,1.984,6.04838709677419,2,moderate,169.69674,121.9231,120.4656,0.0,782.1651577784891,22208.109699893033,1627305.0719922688,126.0,125.0,169.69674,121.9231,120.4656,0.0,782.1651577784891,22208.109699893033,1627305.0719922688,126.0,125.0
70.0,2023-09-13,Hasbaya,2023-09-12,180.24,170.0,60.0,222.6804124,3.71134021,55.85,69.79,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,11.0,1.888,5.82627118644068,2,moderate,145.2689,124.82102,121.98906,0.0,1062.924886906622,-12825.480030999915,4774104.270213771,127.0,130.0,145.2689,124.82102,121.98906,0.0,1062.924886906622,-12825.480030999915,4774104.270213771,127.0,130.0
71.0,2023-09-13,Hasbaya,2023-09-12,159.38,150.0,59.0,151.2508591,2.56357388,52.545,66.03,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,10.2,1.92,5.3125,2,low,171.66298,120.65316,119.2333,0.0,907.9684706318221,25929.626446928763,2308938.625989202,126.0,125.0,171.66298,120.65316,119.2333,0.0,907.9684706318221,25929.626446928763,2308938.625989202,126.0,125.0
72.0,2023-09-13,Hasbaya,2023-09-12,143.34,140.0,55.0,87.6975945,1.59450172,49.56,63.81,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,12.4,1.952,6.35245901639344,2,low,151.49768,122.11794,124.40114,0.0,811.3697554558222,7473.559777538977,2042230.9526735758,127.0,126.0,151.49768,122.11794,124.40114,0.0,811.3697554558222,7473.559777538977,2042230.9526735758,127.0,126.0
73.0,2023-09-13,Hasbaya,2023-09-12,108.7,100.0,39.0,113.3814433,2.90721649,45.515,57.52,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,11.4,1.92,5.9375,2,low,150.40326,120.5322,117.1503,0.0,629.1506539136,21024.064619522385,1556586.2320027822,125.0,128.0,150.40326,120.5322,117.1503,0.0,629.1506539136,21024.064619522385,1556586.2320027822,125.0,128.0
74.0,2023-09-13,Hasbaya,2023-09-12,267.77,260.0,105.0,215.7731959,2.05498282,65.33,79.13,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,12.5,1.92,6.51041666666667,2,moderate,161.88812,125.79526,121.51306,0.0,621.1532145918222,9484.025109178972,1088012.0323748072,128.0,126.0,161.88812,125.79526,121.51306,0.0,621.1532145918222,9484.025109178972,1088012.0323748072,128.0,126.0
75.0,2023-09-13,Hasbaya,2023-09-12,286.63,270.0,115.0,222.0962199,1.93127148,60.16,76.85,False,True,False,0.3333333333333333,1,False,33.21,236.0,27.11,12.8,1.92,6.66666666666667,2,moderate,151.40856,120.72358,124.09648,0.0,631.0443725439555,12274.988799648776,1338474.9014923715,126.0,125.0,151.40856,120.72358,124.09648,0.0,631.0443725439555,12274.988799648776,1338474.9014923715,126.0,125.0
76.0,2023-09-15,ElJahliye,2023-09-14,239.4,220.0,89.0,197.2680412,2.216494845,64.2,75.4,True,False,False,0.4074074074074074,1,False,44.36,239.0,21.93,11.2,1.76,6.36363636363636,1,low,149.72434,120.07896,120.13814,0.0,629.6871523029334,17197.409647076565,1578648.1659387469,126.0,128.0,149.72434,120.07896,120.13814,0.0,629.6871523029334,17197.409647076565,1578648.1659387469,126.0,128.0
77.0,2023-09-15,ElJahliye,2023-09-14,135.65,130.0,53.0,117.838488,2.2233677,51.78,62.68,True,False,False,0.4074074074074074,1,False,44.36,239.0,21.93,13.0,1.92,6.77083333333333,1,low,159.37748,125.99648,117.7944,0.0,973.8696061011557,22165.680810443497,2641484.2148453677,127.0,125.0,159.37748,125.99648,117.7944,0.0,973.8696061011557,22165.680810443497,2641484.2148453677,127.0,125.0
78.0,2023-09-15,ElJahliye,2023-09-14,105.29,100.0,40.0,105.4295533,2.63573883,46.715,57.37,True,False,False,0.4074074074074074,1,False,44.36,239.0,21.93,12.0,1.6,7.5,1,low,158.79432,126.15928,114.61896,0.0,1206.3630950051559,30165.62312782549,4286857.540992033,126.0,128.0,158.79432,126.15928,114.61896,0.0,1206.3630950051559,30165.62312782549,4286857.540992033,126.0,128.0
79.0,2023-09-15,ElJahliye,2023-09-14,178.94,160.0,67.0,158.1752577,2.36082474,58.565,67.56,True,False,False,0.4074074074074074,1,False,44.36,239.0,21.93,12.0,1.824,6.57894736842105,1,low,152.137,118.60224,123.85082,0.0,561.2030854662667,14484.835308068861,1035848.1963033905,126.0,126.0,152.137,118.60224,123.85082,0.0,561.2030854662667,14484.835308068861,1035848.1963033905,126.0,126.0
80.0,2023-09-15,ElJahliye,2023-09-14,239.43,230.0,89.0,315.9347079,3.54982818,62.64,79.31,True,False,False,0.4074074074074074,1,False,44.36,239.0,21.93,11.0,1.76,6.25,1,moderate,173.04764,122.0705,123.70936,0.0,920.7746159722223,27585.925223957227,2066529.0066152469,128.0,128.0,173.04764,122.0705,123.70936,0.0,920.7746159722223,27585.925223957227,2066529.0066152469,128.0,128.0
81.0,2023-09-15,ElJahliye,2023-09-14,172.64,150.0,68.0,139.9725086,2.05841924,57.67,65.21,True,False,False,0.4074074074074074,1,False,44.36,239.0,21.93,12.0,1.888,6.35593220338983,1,low,153.397,132.40166,111.02426,0.0,1406.641915852622,13495.352221302,5114973.982855302,128.0,128.0,153.397,132.40166,111.02426,0.0,1406.641915852622,13495.352221302,5114973.982855302,128.0,128.0
82.0,2023-09-15,ElJahliye,2023-09-14,152.35,140.0,38.0,115.6975945,3.04467354,54.89,63.52,True,False,False,0.4074074074074074,1,False,44.36,239.0,21.93,13.4,3.296,4.06553398058252,1,low,141.89532,118.36656,117.54738,0.0,558.6225509169333,18674.577542378727,1414247.3358678024,120.0,126.0,141.89532,118.36656,117.54738,0.0,558.6225509169333,18674.577542378727,1414247.3358678024,120.0,126.0
83.0,2023-09-15,ElJahliye,2023-09-14,96.12,90.0,45.0,139.1752577,3.09278351,46.045,56.55,True,False,False,0.4074074074074074,1,False,44.36,239.0,21.93,14.8,1.856,7.97413793103448,1,low,146.92928,123.91944,124.26658,0.0,945.2082139899999,-9777.192226806661,3544661.6882242323,128.0,130.0,146.92928,123.91944,124.26658,0.0,945.2082139899999,-9777.192226806661,3544661.6882242323,128.0,130.0
84.0,2023-09-15,ElJahliye,2023-09-14,214.92,200.0,82.0,163.7182131,1.99656357,59.64,78.91,True,False,False,0.4074074074074074,1,True,44.36,239.0,21.93,14.0,1.568,8.92857142857143,1,low,165.2199,123.37898,118.69082,0.0,772.9199348788891,20041.94029585118,1772741.6397785547,127.0,125.0,165.2199,123.37898,118.69082,0.0,772.9199348788891,20041.94029585118,1772741.6397785547,127.0,125.0
85.0,2023-09-15,ElJahliye,2023-09-14,177.15,160.0,63.0,178.8247423,2.83848797,56.845,68.42,True,False,False,0.4074074074074074,1,False,44.36,239.0,21.93,13.0,2.176,5.97426470588235,1,low,159.86868,124.15962,114.09922,0.0,975.3582998499556,22887.44854094955,2879073.169488786,126.0,128.0,159.86868,124.15962,114.09922,0.0,975.3582998499556,22887.44854094955,2879073.169488786,126.0,128.0
86.0,2023-09-15,ElJahliye,2023-09-14,95.41,90.0,34.0,86.10996564,2.53264605,47.295,52.91,True,False,False,0.4074074074074074,1,False,44.36,239.0,21.93,14.2,3.424,4.14719626168224,1,low,160.40414,121.74526,123.73814,0.0,914.3881214164891,24637.716639331145,2340865.769203381,126.0,128.0,160.40414,121.74526,123.73814,0.0,914.3881214164891,24637.716639331145,2340865.769203381,126.0,128.0
87.0,2023-09-15,ElJahliye,2023-09-14,98.03,90.0,30.0,79.27835052,2.64261168,48.77,56.81,True,False,False,0.4074074074074074,1,False,44.36,239.0,21.93,10.6,2.208,4.80072463768116,1,low,160.45746,123.4996,120.84336,0.0,1051.3408475359556,21096.955574118136,3542972.1516489913,126.0,128.0,160.45746,123.4996,120.84336,0.0,1051.3408475359556,21096.955574118136,3542972.1516489913,126.0,128.0
88.0,2023-09-15,ElJahliye,2023-09-14,120.68,110.0,48.0,112.6597938,2.34707904,49.915,58.37,True,False,False,0.4074074074074074,1,False,44.36,239.0,21.93,14.2,3.84,3.69791666666667,1,low,156.06968,121.32572,117.0059,0.0,914.9169842566668,28278.06225695745,2987157.7468067547,125.0,125.0,156.06968,121.32572,117.0059,0.0,914.9169842566668,28278.06225695745,2987157.7468067547,125.0,125.0
89.0,2023-09-15,ElJahliye,2023-09-14,184.65,170.0,70.0,216.0137457,3.08591065,59.71,67.8,True,False,False,0.4074074074074074,1,False,44.36,239.0,21.93,10.2,1.792,5.69196428571429,1,moderate,161.63288,118.47138,124.95548,0.0,829.480996792489,25242.036070688497,2083971.4937814556,126.0,128.0,161.63288,118.47138,124.95548,0.0,829.480996792489,25242.036070688497,2083971.4937814556,126.0,128.0
90.0,2023-09-15,ElJahliye,2023-09-14,145.83,140.0,53.0,123.8487973,2.33676976,52.175,67.97,True,False,False,0.4074074074074074,1,False,44.36,239.0,21.93,11.0,2.016,5.45634920634921,1,low,144.58538,126.14656,120.58252,0.0,1275.7410016564888,-4057.9668396551933,5796996.604888236,127.0,128.0,144.58538,126.14656,120.58252,0.0,1275.7410016564888,-4057.9668396551933,5796996.604888236,127.0,128.0
91.0,2023-09-15,ElJahliye,2023-09-14,136.92,130.0,52.0,143.6701031,2.7628866,49.88,63.13,True,False,False,0.4074074074074074,1,False,44.36,239.0,21.93,11.0,1.408,7.8125,1,low,164.27396,118.42412,117.3655,0.0,759.7453175092888,22190.015441712152,1830737.4543648984,125.0,125.0,164.27396,118.42412,117.3655,0.0,759.7453175092888,22190.015441712152,1830737.4543648984,125.0,125.0
92.0,2023-09-15,ElJahliye,2023-09-14,124.17,120.0,45.0,124.1752577,2.75945017,45.58,56.57,True,False,False,0.4074074074074074,1,False,44.36,239.0,21.93,12.2,2.752,4.43313953488372,1,low,156.63586,125.14592,116.78186,0.0,934.940989994489,23188.795634369162,2613556.4786628946,126.0,128.0,156.63586,125.14592,116.78186,0.0,934.940989994489,23188.795634369162,2613556.4786628946,126.0,128.0
93.0,2023-09-15,ElJahliye,2023-09-14,138.0,130.0,53.0,133.137457,2.51202749,48.505,62.94,True,False,False,0.4074074074074074,1,False,44.36,239.0,21.93,14.4,1.792,8.03571428571429,1,low,162.59058,120.62044,122.0134,0.0,874.631610629289,29965.01076198836,2258435.3517413023,126.0,126.0,162.59058,120.62044,122.0134,0.0,874.631610629289,29965.01076198836,2258435.3517413023,126.0,126.0
94.0,2023-09-15,ElJahliye,2023-09-14,170.51,150.0,64.0,150.4329897,2.35051546,56.42,67.33,True,False,False,0.4074074074074074,1,True,44.36,239.0,21.93,13.2,1.536,8.59375,1,low,161.8209,120.9147,119.38496,0.0,885.4906383651555,32159.14597040516,2584525.3506579185,126.0,125.0,161.8209,120.9147,119.38496,0.0,885.4906383651555,32159.14597040516,2584525.3506579185,126.0,125.0
95.0,2023-09-15,ElJahliye,2023-09-14,92.96,90.0,33.0,103.3092784,3.13058419,48.705,54.92,True,False,False,0.4074074074074074,1,False,44.36,239.0,21.93,15.5,3.008,5.15292553191489,1,low,156.2649,121.40656,122.53444,0.0,791.5427627988888,23907.08976035851,1885236.5228850814,126.0,128.0,156.2649,121.40656,122.53444,0.0,791.5427627988888,23907.08976035851,1885236.5228850814,126.0,128.0
96.0,2023-09-20,Rachiine,2023-09-20,367.96,350.0,116.0,272.2133333,2.346666667,77.195,88.16,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,15.8,9.984,1.58253205128205,0,moderate,156.55972,121.83682,123.08394,0.0,903.8537709966221,22719.758091070486,2389477.2572225407,126.0,126.0,156.55972,121.83682,123.08394,0.0,903.8537709966221,22719.758091070486,2389477.2572225407,126.0,126.0
97.0,2023-09-20,Rachiine,2023-09-20,401.33,390.0,98.0,177.0533333,1.806666667,84.41,93.79,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,13.0,7.552,1.72139830508475,0,low,163.92142,118.20134,116.5918,0.0,785.7770137784887,26357.729745498404,2031899.9618208208,126.0,128.0,163.92142,118.20134,116.5918,0.0,785.7770137784887,26357.729745498404,2031899.9618208208,126.0,128.0
98.0,2023-09-20,Rachiine,2023-09-20,301.98,290.0,110.0,211.5666667,1.923333333,71.315,82.23,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,15.0,9.12,1.64473684210526,0,moderate,162.13094,128.34586,118.65396,0.0,868.4523179802666,8516.321428391318,1916820.141671899,128.0,128.0,162.13094,128.34586,118.65396,0.0,868.4523179802666,8516.321428391318,1916820.141671899,128.0,128.0
99.0,2023-09-20,Rachiine,2023-09-20,446.36,430.0,115.0,211.2166667,1.836666667,83.41,92.82,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,12.4,12.352,1.00388601036269,0,moderate,154.0197,123.60736,118.53164,0.0,787.7655549233336,21571.95859839779,1908106.2298400428,126.0,128.0,154.0197,123.60736,118.53164,0.0,787.7655549233336,21571.95859839779,1908106.2298400428,126.0,128.0
100.0,2023-09-20,Rachiine,2023-09-20,329.29,300.0,127.0,375.4966667,2.956666667,74.08,85.92,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,15.0,21.12,0.710227272727273,0,moderate,153.69918,125.41646,117.4589,0.0,1241.2993293098223,15694.556412468744,4729460.813375765,126.0,125.0,153.69918,125.41646,117.4589,0.0,1241.2993293098223,15694.556412468744,4729460.813375765,126.0,125.0
101.0,2023-09-20,Rachiine,2023-09-20,292.34,280.0,110.0,298.8333333,2.716666667,72.955,79.39,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,15.4,10.528,1.46276595744681,0,moderate,158.90126,118.20796,123.40542,0.0,740.3698828522665,23790.905864798795,1808862.346315397,126.0,128.0,158.90126,118.20796,123.40542,0.0,740.3698828522665,23790.905864798795,1808862.346315397,126.0,128.0
102.0,2023-09-20,Rachiine,2023-09-20,301.45,280.0,115.0,255.6833333,2.223333333,71.9,80.31,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,15.0,10.08,1.48809523809524,0,moderate,160.10204,119.78478,126.46162,0.0,706.2796077296001,16912.600396288213,1332658.1558823464,126.0,126.0,160.10204,119.78478,126.46162,0.0,706.2796077296001,16912.600396288213,1332658.1558823464,126.0,126.0
103.0,2023-09-20,Rachiine,2023-09-20,484.56,450.0,138.0,305.9,2.216666667,89.455,95.16,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,13.8,7.392,1.86688311688312,0,moderate,167.4586,123.59054,120.58928,0.0,926.7599066559553,25769.41562975251,2505739.2730725915,126.0,128.0,167.4586,123.59054,120.58928,0.0,926.7599066559553,25769.41562975251,2505739.2730725915,126.0,128.0
104.0,2023-09-20,Rachiine,2023-09-20,321.0,310.0,110.0,193.2333333,1.756666667,75.885,86.33,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,14.2,7.616,1.86449579831933,0,low,151.36302,121.13588,126.79886,0.0,530.7845754424889,2799.5762203827367,990283.4301353886,128.0,130.0,151.36302,121.13588,126.79886,0.0,530.7845754424889,2799.5762203827367,990283.4301353886,128.0,130.0
105.0,2023-09-20,Rachiine,2023-09-20,297.12,270.0,105.0,241.85,2.303333333,70.8,78.79,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,12.6,11.072,1.13800578034682,0,moderate,141.63048,121.31792,114.97274,0.0,615.0748223444889,14907.257651987205,1574386.7443050588,124.0,126.0,141.63048,121.31792,114.97274,0.0,615.0748223444889,14907.257651987205,1574386.7443050588,124.0,126.0
106.0,2023-09-20,Rachiine,2023-09-20,316.13,300.0,87.0,164.43,1.89,72.995,86.12,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,15.8,13.152,1.20133819951338,0,low,170.96462,127.12422,115.04318,0.0,1102.1420434132888,27814.098703687294,3322642.831269093,128.0,128.0,170.96462,127.12422,115.04318,0.0,1102.1420434132888,27814.098703687294,3322642.831269093,128.0,128.0
107.0,2023-09-20,Rachiine,2023-09-20,287.27,270.0,97.0,298.1133333,3.073333333,72.805,84.86,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,14.0,14.624,0.957330415754923,0,moderate,172.29048,118.8501,120.69696,0.0,922.5725051942667,30681.44416429933,2461147.1834479333,126.0,128.0,172.29048,118.8501,120.69696,0.0,922.5725051942667,30681.44416429933,2461147.1834479333,126.0,128.0
108.0,2023-09-20,Rachiine,2023-09-20,369.05,350.0,100.0,197.3333333,1.973333333,76.05,91.8,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,13.8,7.2,1.91666666666667,0,low,149.07988,124.70644,114.4383,0.0,661.3802006506221,15741.001564773926,1659208.3186091192,126.0,126.0,149.07988,124.70644,114.4383,0.0,661.3802006506221,15741.001564773926,1659208.3186091192,126.0,126.0
109.0,2023-09-20,Rachiine,2023-09-20,266.27,250.0,88.0,198.2933333,2.253333333,64.445,77.99,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,12.9,10.944,1.17872807017544,0,low,158.61114,121.16194,124.4948,0.0,581.3836044784,11213.62225844024,961790.653174053,127.0,125.0,158.61114,121.16194,124.4948,0.0,581.3836044784,11213.62225844024,961790.653174053,127.0,125.0
110.0,2023-09-20,Rachiine,2023-09-20,328.86,320.0,96.0,159.68,1.663333333,70.92,79.82,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,15.4,12.288,1.25325520833333,0,low,157.12666,134.18398,111.94042,0.0,1676.0872076529333,9164.630635846845,6634333.326721565,128.0,128.0,157.12666,134.18398,111.94042,0.0,1676.0872076529333,9164.630635846845,6634333.326721565,128.0,128.0
111.0,2023-09-20,Rachiine,2023-09-20,432.35,420.0,122.0,217.9733333,1.786666667,73.83,91.08,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,13.4,8.032,1.66832669322709,0,moderate,151.23762,121.0856,125.42028,0.0,591.0141186388888,10239.879439049851,913809.7799941357,126.0,126.0,151.23762,121.0856,125.42028,0.0,591.0141186388888,10239.879439049851,913809.7799941357,126.0,126.0
112.0,2023-09-20,Rachiine,2023-09-20,398.72,380.0,110.0,234.6666667,2.133333333,74.11,87.61,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,13.4,14.944,0.896680942184154,0,moderate,157.0012,123.79794,121.8779,0.0,832.1839352042668,12904.26149429684,1931826.4074276863,127.0,128.0,157.0012,123.79794,121.8779,0.0,832.1839352042668,12904.26149429684,1931826.4074276863,127.0,128.0
113.0,2023-09-20,Rachiine,2023-09-20,413.85,390.0,94.0,153.5333333,1.633333333,81.665,93.59,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,15.0,10.304,1.45574534161491,0,low,167.29326,121.68758,119.06574,0.0,866.5278322559556,29701.188816497073,2283895.6904383004,126.0,125.0,167.29326,121.68758,119.06574,0.0,866.5278322559556,29701.188816497073,2283895.6904383004,126.0,125.0
114.0,2023-09-20,Rachiine,2023-09-20,490.89,480.0,124.0,167.8133333,1.353333333,85.52,94.98,False,False,True,0.6296296296296297,0,False,69.15,136.0,24.0,14.1,7.328,1.92412663755459,0,low,153.01162,122.6022,116.11978,0.0,669.2614834488888,16460.29543201045,1848656.9604306002,125.0,128.0,153.01162,122.6022,116.11978,0.0,669.2614834488888,16460.29543201045,1848656.9604306002,125.0,128.0
